Patient_ID,Dice_ET,HD95_ET,Dice_TC,HD95_TC,Dice_WT,HD95_WT,Dice_Mean,Pred_Empty_ET
sub-002,0.8996616255783441,1.0,0.9526035843751058,1.4142135623730951,0.9336668795344437,3.7416573867739413,0.9286440298292978,0
sub-008,0.8554759126521086,1.4142135623730951,0.9149641082274986,1.4142135623730951,0.7739729326205269,6.4031242374328485,0.8481376511667115,0
sub-009,0.9386199627016947,1.4142135623730951,0.9424858984689767,1.4142135623730951,0.8987503348724333,6.4031242374328485,0.9266187320143683,0
sub-011,0.8953329737618579,1.4142135623730951,0.9153860025245948,3.0,0.9110052757621045,42.95346318982906,0.907241417349519,0
sub-043,0.884807829768516,1.0,0.7936756205372323,7.0,0.9507897439241063,2.0,0.8764243980766181,0
sub-062,0.8510768290820223,1.0,0.9136507289224182,1.4142135623730951,0.9247941196488123,2.23606797749979,0.8965072258844176,0
sub-066,0.8122052704576976,1.4142135623730951,0.8517657992565055,1.4142135623730951,0.6130224034994385,24.06241883103193,0.7589978244045472,0
sub-086,0.9011786038077969,1.7320508075688772,0.9647551391605752,1.0,0.8421373907735438,16.3707055437449,0.902690377913972,0
sub-096,0.9088807442909501,1.0,0.9671805872100818,1.0,0.6759195360861907,91.44943958275523,0.850660289195741,0
sub-118,0.7484764421921758,2.8284271247461903,0.8517461314686079,5.0,0.6640084090426818,47.31542712827941,0.7547436609011552,0
sub-134,0.0,,0.11671152434548569,25.566578045734197,0.07217610970768676,25.25866188063018,0.06296254468439082,1
sub-146,0.8883062401678028,1.0,0.9396439426834564,1.0,0.2702295696405863,111.8704608017684,0.6993932508306152,0
sub-172,0.8151209741519092,1.0,0.9278075593893711,2.23606797749979,0.8706845970117408,88.23406368279312,0.871204376851007,0
sub-178,0.21804670912951168,16.09347693943108,0.42212973922339736,16.34013463836819,0.6713421424916474,12.806248474865697,0.43717286361485214,0
sub-192,0.6162790697674418,8.12403840463596,0.6544502617801047,8.12403840463596,0.8911804219164156,3.605551275463989,0.7206365844879873,0
sub-206,0.9050802139037433,1.0,0.9437196213865439,1.0,0.7637748087566538,10.770329614269007,0.8708582146823137,0
sub-217,0.9138775448695731,1.4142135623730951,0.9592984232127727,1.4142135623730951,0.9492070119973455,1.4142135623730951,0.9407943266932305,0
sub-238,0.7200066884039796,3.605551275463989,0.9001793623485487,2.8284271247461903,0.699631744676309,9.695359714832659,0.773272598476279,0
sub-240,0.9235403972246078,1.0,0.9706211802621495,1.4142135623730951,0.9353905151018287,6.324555320336759,0.9431840308628621,0
sub-251,0.898967973899727,1.4142135623730951,0.9506410527652012,2.23606797749979,0.7530508669192789,9.486832980505138,0.8675532978614023,0
sub-253,0.708251106725692,3.0,0.9141453700630601,3.0,0.8528878510606777,6.708203932499369,0.8250947759498098,0
sub-270,0.8331592299656768,2.0,0.8417132216014898,3.605551275463989,0.8954708581292873,4.0,0.8567811032321512,0
sub-275,0.8456436200112423,1.0,0.924001924001924,1.4142135623730951,0.7778194431424018,77.04219479551527,0.8491549957185227,0
sub-330,0.9545118343195266,1.0,0.9786201888162672,1.0,0.9515167727140208,2.0,0.9615495986166049,0
sub-344,0.8165459219443796,2.23606797749979,0.8452818387929013,4.123105625617661,0.9401808146550872,12.96148139681572,0.867336191797456,0
sub-367,0.9000794202323041,1.0,0.9683587094680477,1.0,0.8945257868485216,5.0,0.9209879721829578,0
sub-373,0.8845186370912417,1.0,0.9533627274420915,1.0,0.5888764021119145,50.21951811795888,0.8089192555484158,0
sub-380,0.7027027027027027,1.4142135623730951,0.26810477657935283,5.0,0.4678124089717448,15.165750888103101,0.4795399627512668,0
sub-384,0.9227995696548515,1.4142135623730951,0.9331209505564285,1.7320508075688772,0.9374827174831916,2.0,0.9311344125648239,0
